Stock,BM_Y1,BM_Y2,BM_Y3,BM_Y4,BM_Y5,MarketCap_Y1,MarketCap_Y2,MarketCap_Y3,MarketCap_Y4,MarketCap_Y5,Return_Y1,Return_Y2,Return_Y3,Return_Y4,Return_Y5
300484.SZ,0.302909487,0.287913868,0.178969822,0.196479627,0.308362537,2327.52,1903.2,3352.96,3215.68,2187.36945,-0.477540972,-0.18230563,0.761748634,-0.03442134,-0.305274903
300485.SZ,0.537745547,0.612996621,0.394467726,0.510726157,0.584694656,4749.66846,4362.33566,7109.396064,6353.179816,5770.363472,-0.31289125,-0.070895413,0.644732519,-0.101542954,-0.078475512
300486.SZ,0.510793406,0.378012589,0.369466246,0.329529925,0.49398432,2154.383736,3712.78568,4019.022747,4650.467319,3341.507112,-0.350494939,0.545643661,0.08457455,0.15973675,-0.280103322
300487.SZ,0.189831656,0.167220657,0.172850532,0.096325671,0.116733854,4984.958063,7543.031089,9548.307996,21615.89812,23319.44706,0.4503047,0.487860333,0.227346575,1.215858652,0.067447626
300488.SZ,0.361286897,0.378270339,0.392038295,0.255681608,0.348808536,2582.049502,2695.195944,2737.021722,4698.664409,3651.571353,-0.20221199,0.061984518,0.031450217,0.733530751,-0.216865021
300489.SZ,0.440470338,0.194519811,0.083259242,0.11926358,0.121204782,1059.96,1820.445,4537.04625,3330.97875,2463.8625,-0.423260385,0.7176375,1.49227318,-0.265826583,-0.260318758
300490.SZ,0.487793253,0.608345777,0.599564773,0.34330703,0.547110926,3431.411446,2900.943495,2915.232193,7356.379693,3801.441081,-0.080801399,-0.151069008,0.0309787,0.975627065,-0.48500361
300491.SZ,0.182839413,0.323475943,0.272790672,0.283244189,0.421752565,2262.947742,2091.507154,2548.069823,3417.02802,2397.12321,-0.124265432,-0.165490699,0.21829362,0.245388013,-0.296863655
300492.SZ,0.197250686,0.069567356,0.04161526,0.046108748,0.061026284,1596.608,4212.416,6925.425867,6427.528651,4991.484279,-0.579890083,1.689273528,0.654058068,-0.071430041,-0.219930546
300493.SZ,0.251039231,0.178744605,0.205174577,0.204193328,0.332372545,2900.579292,4160.041349,3654.348249,3882.820317,3068.886974,-0.345730682,0.442720175,-0.119627064,0.045734204,-0.234361905
300494.SZ,0.413593334,0.268518901,0.30649689,0.241252882,0.379762099,2390.4,3808.8,3504,5406.1454,4055.967378,-0.457906811,0.604845783,-0.079197227,0.363013699,-0.249748744
300495.SZ,0.30421476,0.456471411,0.531379338,0.798476562,0.366163329,7930.520096,7471.016727,4571.614929,1739.641079,1887.982566,-0.103864682,-0.15372303,-0.384537545,-0.619469027,0.085271318
300496.SZ,0.167675248,0.105450255,0.087393936,0.088188245,0.197594306,8908.307719,18169.53148,49508.56252,58836.51203,45885.0779,-0.314366646,1.048865792,1.598156845,0.185088154,-0.272857607
300497.SZ,0.273642371,0.288939155,0.447621282,0.320679335,0.369313446,4079.10828,5156.758087,6718.504278,8981.578939,7260.063809,0.0093813,0.261567566,0.218357022,0.162897407,-0.19167177
300498.SZ,0.248485928,0.252745529,0.394084324,0.265234192,0.3085963,139116.3057,178487.3942,116188.2458,122335.9443,128657.7886,0.113800167,0.310118443,-0.313184566,0.071608228,0.025122222
300499.SZ,0.378813897,0.338686221,0.323750387,0.223428286,0.477654747,1802.638666,2207.504178,2855.352531,4431.087767,3064.597831,-0.316408087,0.234817331,0.301068182,0.538011696,-0.370722433
300500.SZ,0.425860107,0.548396823,0.632513469,0.384465274,0.672067254,2990.500204,2629.416403,2301.393653,4087.042893,2326.043999,-0.389200764,-0.113183259,-0.11844937,0.794147157,-0.42674772
300501.SZ,0.383033892,0.366883028,0.288199608,0.395679505,0.571720348,1683.824058,1890.879984,2794.05693,3816.116649,2792.659617,-0.291385758,0.101748113,0.484150662,0.106842017,-0.260847056
300502.SZ,0.242489401,0.139914448,0.171386395,0.199254872,0.400983828,4683.823125,9491.470281,20095.10377,19867.63806,12043.2977,-0.317706451,1.052961832,0.940279621,-0.005528551,-0.391034967
300503.SZ,0.357426426,0.2661991,0.311542876,0.330609271,0.521384226,2234.224138,3342.551578,3081.281616,3936.096671,2500.61507,-0.314802299,0.328290787,-0.078164826,0.18999447,-0.360503733
300504.SZ,0.254928845,0.300523649,0.379052217,0.383469141,0.504524757,6888.43008,6027.37632,4928.32944,5281.57994,4379.182794,0.979535681,-0.11765,-0.175883008,0.062703093,-0.159989142
300505.SZ,0.345899583,0.399962672,0.508390549,0.327239588,0.355871571,2079.1272,2317.127112,2059.579178,4589.690182,5109.475591,-0.28832364,0.041131343,-0.104038872,0.947856345,0.119484856
300506.SZ,0.378602765,0.358094394,0.336764848,0.184423634,0.123089617,4964.557464,5613.7423,3956.476487,5397.829375,4229.22714,-0.34912,0.133799097,-0.290705251,0.284768212,-0.216494845
300507.SZ,0.454483057,0.321978582,0.326363636,0.239597223,0.429493524,2088.94488,3150.744318,3368.966832,6846.725047,4400.900723,-0.376506236,0.518082504,0.08408805,0.777056,-0.35340896
300508.SZ,0.210557395,0.20528594,0.260707978,0.171234276,0.281304225,2232.79872,2610.99264,2145.5232,3593.75136,2319.346944,-0.455769647,0.169381107,-0.175972145,0.6775125,-0.350636883
300509.SZ,0.321955961,0.284150577,0.304300236,0.326261942,0.380941969,1854.4,2097.6,2003.664,1891.032,1630.2,-0.131395948,0.151734426,-0.030821739,-0.036959763,-0.123448276
300510.SZ,0.873740236,0.475707439,0.616720752,0.480710373,0.596975907,4872.16287,6180.194888,4234.26793,5444.058767,4433.137656,-0.408188948,0.29744887,-0.27,0.285714286,-0.185692542
300511.SZ,0.605209211,0.598934403,0.352608047,0.499152069,0.537275193,2592.44265,2905.954292,5768.490521,3349.775847,3244.63669,-0.52810571,0.149312395,0.947476366,-0.411083372,-0.149076517
300512.SZ,0.408263635,0.450972554,0.460846943,0.350438252,0.563438118,3240,3099.6,3086.1,4365.6984,2823.413708,-0.291832869,-0.033192667,0.002215854,0.405276017,-0.35324718
300513.SZ,0.585229996,0.579449158,0.681008919,0.569307214,0.668590084,3861.9212,4263.062796,3739.198568,4112.491042,3538.436228,-0.318862275,0.081525055,-0.115604415,0.107641023,-0.139588101
300514.SZ,0.212832954,0.229125297,0.249148225,0.254044815,0.352124974,2484,2496,2390,2532,2050,-0.126198526,0.008850242,-0.037967548,0.064711297,-0.182186019
300515.SZ,0.269316932,0.257250192,0.260063422,0.233004143,0.283309172,1755.9014,1959.109,2148.0585,2731.251305,2496.360065,-0.241867216,0.128392405,0.089451134,0.292139214,-0.069637227
300516.SZ,0.363428863,0.201530911,0.199050981,0.184635071,0.285947988,3302.4,5344.2,5689.8,6456.6,4381.2,-0.392511605,0.621837827,0.067223442,0.138852642,-0.318317145
300517.SZ,0.467518895,0.447337476,0.49629691,0.367505917,0.323402294,1410.4728,1613.87856,1701.21244,2509.907603,3187.320322,-0.329078173,0.147516364,0.055603307,0.478057716,0.245018377
300518.SZ,0.506341541,0.282788981,0.234833256,0.257153203,0.214971031,2165.488,2546.3152,3691.148968,4555.944068,5968.103596,-0.555429446,0.176802759,0.330842962,0.234288864,0.313515409
300519.SZ,0.340410368,0.368870024,0.323226514,0.261954269,0.342789971,2212.8,2168,2558.4,3230.4,2505.6,-0.293724658,0.000133044,0.219252251,0.304458349,-0.195902823
300520.SZ,0.426551172,0.34006899,0.248553086,0.319102279,0.372801248,3033.976,4624.606554,5324.651487,4663.097643,3906.671044,-0.432861338,0.234003002,0.163359285,-0.099908529,-0.165193305
300521.SZ,0.405445798,0.338956453,0.171727687,0.250607467,0.352056434,1264.32,1523.52,2931.84,2028.96,1428.48,-0.478758935,0.209349431,0.92477051,-0.307956778,-0.295954578
300522.SZ,0.308585701,0.291897802,0.17725522,0.165677121,0.307764806,2061.68664,2213.9523,4090.204479,4808.858769,2606.856838,-0.185039962,0.086508803,0.881594317,0.187426678,-0.451955899
300523.SZ,0.148774914,0.14552135,0.208734409,0.277042745,0.294546301,8568,10436.12444,7590.966128,5141.2918,4855.147505,0.260443975,0.135221882,-0.271098462,-0.320541833,-0.055656109
300525.SZ,0.198130768,0.147014111,0.171673148,0.171743131,0.173760304,3077.55864,8267.949969,8055.663346,9345.953137,12128.94677,0.034377542,1.474590564,-0.037996658,0.145538537,0.275821215
300526.SZ,0.284518751,0.059854148,0.028823854,0.051913884,0.08924516,1922.120587,9557.005696,12969.80947,4464.88244,2610.301811,-0.386567285,4.004531668,0.361848214,-0.655748031,-0.41537054
300527.SZ,0.354852755,0.213366961,0.285054519,0.280740725,0.433589953,5771.7198,9997.060778,9650.822298,9959.603374,6386.253036,-0.508166253,0.744101212,-0.084095064,0.034619162,-0.356877176
300528.SZ,0.433686031,0.539891431,0.416774782,0.236282354,0.069447696,3129.907654,2526.282606,2339.978579,2444.308834,3133.633734,-0.363168675,-0.192857143,-0.073746313,0.044585987,0.282012195
300529.SZ,0.098081725,0.07123337,0.051790009,0.078234856,0.142886762,17316.97226,30076.77578,54195.58201,42933.00812,25014.79065,0.311910289,0.747875855,0.807085802,-0.2086734,-0.40744454
300530.SZ,0.234748093,0.138684799,0.053478746,0.033460312,0.028052085,2158.64796,3779.74611,5774.172075,5613.950475,3803.253773,-0.154378759,0.756581605,0.580314753,-0.0260631,-0.322535211
300531.SZ,0.150885016,0.243866614,0.289225734,0.246898755,0.412153355,4695.6,5083.938054,5162.389001,6763.303898,4206.701531,0.058540164,-0.02866619,-0.015352891,0.281030038,-0.373671072
300532.SZ,0.276100417,0.2639937,0.3177703,0.341853807,0.317215921,2783.622931,2926.369676,2699.482839,3378.681907,4445.856678,-0.214074515,0.072403777,-0.065114286,0.140250202,0.314138129
300533.SZ,0.493388911,0.376422028,0.462597958,0.546886503,0.477699289,3198.36114,4518.021196,3726.773784,3015.159666,3777.69852,-0.370071815,0.434588382,-0.163478474,-0.179826823,0.24012006
300534.SZ,0.415432379,0.4047634,0.41526402,0.161301598,0.307456893,1735.1334,1804.90275,1756.36755,4465.2384,2690.67015,-0.427885714,0.041770105,-0.025236471,1.542314335,-0.397418478
300535.SZ,0.52638828,0.530329645,0.560653685,0.547617513,0.668922641,1343.576494,1421.871744,1466.268439,1640.336829,1346.707538,-0.419431532,0.070696503,0.033825292,0.123761352,-0.174782664
300536.SZ,0.396624989,0.280603668,0.159821173,0.095930521,0.148319561,1437.949819,2182.06371,3809.812848,6335.023673,4255.61081,-0.514846145,0.522598601,0.754872177,0.663150115,-0.328240741
300537.SZ,0.714317901,0.365474568,0.347156031,0.220668899,0.25788992,1773.923497,3640.500234,3177.234033,3140.558792,2557.615488,-0.405453629,1.061670947,-0.123064263,-0.011543135,-0.185617701
300538.SZ,0.238860772,0.169399319,0.120502184,0.214112778,0.547537853,1778.566053,2680.814298,3827.869978,4793.554399,1890.133973,-0.12919808,0.515452512,0.43302319,0.048051683,-0.604785693
300539.SZ,0.239550888,0.304583286,0.301369162,0.280249535,0.234301027,1688.72,1605.869323,1651.629468,1810.437178,2227.887471,-0.272146631,-0.093011139,0.024070137,0.106822581,0.244089202
300540.SZ,0.353722666,0.309778692,0.253836883,0.128994213,0.363596809,1517.7207,1768.3878,2233.233595,3922.8101,2661.059404,-0.266579391,0.16516023,0.266077856,0.756560581,-0.473617292
300541.SZ,0.313023486,0.207960856,0.24511585,0.285951286,0.3591626,2478.364505,4109.084622,4041.681126,4049.225785,3500.673667,-0.165075122,0.665591959,-0.014506655,0.004270128,-0.132763478
300542.SZ,0.297111806,0.191201023,0.155860296,0.129249225,0.179808589,2145.553612,3429.605539,4351.210446,4581.856021,3492.326607,-0.18061237,0.608430636,0.277665541,0.061528276,-0.231012967
300543.SZ,0.326140651,0.269316859,0.313198362,0.274414157,0.49005508,2031.6,2816.133306,2828.094687,3754.44846,2236.177679,-0.451769798,0.375099882,0.016632859,0.348636032,-0.404285714
300545.SZ,0.198571762,0.189200945,0.208492785,0.348827786,0.533260016,2981.807048,3811.113634,3991.58686,4088.06876,2813.671516,-0.364503323,0.282486225,0.03633448,-0.153775174,-0.31105087
300546.SZ,0.210375098,0.216181604,0.363897182,0.353897239,0.357312795,3500.03535,3950.305765,2323.697828,2422.93514,3048.313389,0.233006623,0.122801892,-0.408268523,0.048794827,0.197309417
300547.SZ,0.391335404,0.402992983,0.403108543,0.290793539,0.318348132,2016.566062,2075.792085,2205.93579,3212.380437,3132.125153,-0.318885184,0.079774954,0.101165517,0.490756834,-0.007432816
300548.SZ,0.197698983,0.107039385,0.138660218,0.265141826,0.381809315,3071.4475,5796.7161,5212.990144,5744.340182,4427.422452,-0.2581999,0.892876418,-0.102528621,-0.046464646,-0.220473335
300549.SZ,0.339038419,0.281841932,0.173799366,0.238609582,0.335729811,1518.7426,1806.757,2998.8166,2289.4478,1632.0816,-0.457164296,0.208079456,0.671729004,-0.232732325,-0.275722772
300550.SZ,0.125966395,0.189115142,0.322108384,0.332251321,0.250404562,4343.9452,3269.31822,3399.733718,3405.191417,4153.895701,0.675100704,-0.252286496,-0.099091137,0.006894413,0.23244179
300551.SZ,0.429221796,0.186060367,0.10659069,0.124565254,0.265347951,1241.2512,3161.8048,5839.2576,5111.03007,4038.394328,-0.363255856,1.491461348,0.849479159,-0.12377875,-0.304272219
300552.SZ,0.488969528,0.177298099,0.235652809,0.341228604,0.703601701,1549.94112,9278.73344,9048.743294,7974.548129,3821.476698,-0.439701979,4.864041667,-0.00472327,-0.102022966,-0.553952867
300553.SZ,0.208697209,0.190991808,0.233107548,0.193007586,0.174893297,1564.32,1765.92,1477.44,1862.88,3887.52,-0.202183475,0.135647131,-0.163359609,0.269583788,0.605256377
300554.SZ,0.286486697,0.324381563,0.271633041,0.320766445,0.25609452,1745.64,1542.528,2116.296,1543.684422,2589.282426,-0.433214598,-0.111140375,0.373886772,-0.26907218,0.497877502
300555.SZ,0.393301814,0.341729532,0.344356026,0.337652206,0.480716368,1608,1872,1856,1854,1266,-0.345593517,0.164179104,-0.006167521,-0.001077586,-0.317152104
300556.SZ,0.256035447,0.26578169,0.264452157,0.225159313,0.414978055,1834.18644,1929.20805,2309.800307,3508.486356,2105.82798,-0.258334847,0.053456481,0.174974448,0.505301274,-0.399606975
300557.SZ,0.39142939,0.313453137,0.324702983,0.291573549,0.410769897,1238.625015,1561.502547,1504.720636,1722.384628,2254.46377,-0.414971939,0.265338652,-0.036363636,0.144654088,0.028435036
300558.SZ,0.170650424,0.093394359,0.093342191,0.137539876,0.235750658,12819.97,26345.7,44361.30197,33160.47729,20568.60131,-0.493652583,1.060394745,0.637188219,-0.254191366,-0.379295515
300559.SZ,0.157946838,0.123567657,0.208229912,0.277625014,0.260834712,4830.54455,7804.157404,5353.705243,3619.601977,3967.17965,0.6415425,0.622429028,-0.307773379,-0.308938358,0.107425166
300560.SZ,0.165905541,0.195489651,0.288462157,0.343272306,0.375390355,3215.3526,2972.3868,3627.105086,3149.675783,2972.977816,-0.112933063,-0.073484298,0.021019108,-0.121641921,-0.0566875
300561.SZ,0.307957452,0.169958011,0.161912817,0.178190609,0.220069679,2225.555958,3940.533249,4117.47064,3707.620118,2952.971775,-0.201284994,0.798911485,0.055896587,-0.094337216,-0.198522124
300562.SZ,0.28549189,0.197728687,0.156727018,0.298405231,0.414948411,1859.68,2873.531864,4170.067328,3534.910313,2439.005496,-0.566574033,0.539361421,0.447573844,-0.237369027,-0.309571342
300563.SZ,0.246107049,0.235858275,0.362925421,0.3623013,0.492488937,1966.4,2240,2499.676955,2588.193804,1959.894885,-0.216375858,0.143352319,-0.04918075,0.046197806,-0.237114365
300564.SZ,0,0.279459176,0.466756557,0.561400166,0.715186202,0,3722,2450,2259.3135,1910.91312,0,0.640370207,-0.333457818,-0.08347551,-0.131550843
300565.SZ,0.243645159,0.282693505,0.229979725,0.229516634,0.111904906,3032.64,2360.8,2951.52,2444,4838.08,-0.134461343,-0.221536351,0.250220264,-0.171952079,0.979574468
300566.SZ,0.302846582,0.177536977,0.165237595,0.225987104,0.238877767,2048.6466,3817.9323,4992.800085,7448.536697,7041.899385,-0.537504558,0.8696,0.31007748,0.327797948,-0.054789937
300567.SZ,0.140141466,0.10764433,0.129237893,0.164537212,0.23097018,8259.23472,13457.8249,13552.77611,20145.96608,13962.84888,-0.240414939,0.642049525,0.005730598,0.325598198,-0.301926826
300568.SZ,0.358503339,0.354650152,0.217415492,0.151176812,0.309782618,4260.513684,6960.600938,13578.97195,28223.64432,27229.94124,-0.161304498,0.370001037,0.804576961,0.944372382,-0.131193575
300569.SZ,0.912364902,0.605089056,0.382531559,0.316585359,0.614288097,1927.6542,3396.303756,6337.075331,11912.95065,6514.788919,-0.426853707,0.755683424,0.892650134,0.61807955,-0.452233601
300570.SZ,0.288265987,0.207978342,0.324854953,0.28693305,0.393855608,4222.741248,6262.812864,3923.745408,4128.44256,3325.753728,-0.118302134,0.507290251,-0.360829526,0.071528722,-0.178720334
300571.SZ,0.098707487,0.121192343,0.14626559,0.184028406,0.413210095,5293.868202,6837.922599,4744.680987,8180.513961,3906.792232,0.413280385,0.253579991,-0.300502041,0.542121008,-0.52056694
300572.SZ,0.128538641,0.091146246,0.128754964,0.454405555,0.807520722,5247.82962,9310.652767,7916.048986,4728.618968,2621.921897,0.233912869,0.779348189,-0.148475042,-0.493549658,-0.445520581
300573.SZ,0.393697959,0.094014882,0.086973277,0.119371485,0.140144728,1385.6483,6047.0648,7843.657042,11263.09968,11076.46966,-0.314518024,3.385889352,0.299546797,0.441698224,-0.077150708
300575.SZ,0.381340725,0.351237134,0.274943462,0.356425261,0.301770543,3139.38,3650.6295,5301.1008,4647.503588,6780.99033,0.088413828,0.179517991,0.401704159,-0.114277344,0.477418352
300576.SZ,0.261832654,0.145235713,0.069588145,0.089412413,0.174138979,1671.6,3190.8,7355.4,6724.718644,4407.840691,-0.181287033,0.919519311,1.307672433,-0.088318134,-0.363575664
300577.SZ,0.093775368,0.108980093,0.252378575,0.307736586,0.44825819,6785.23411,7653.000432,6264.074691,5481.58669,3822.270963,-0.084654052,0.135928159,-0.256053182,-0.119346549,-0.298458705
300578.SZ,0.139764549,0.248699324,0.185229372,0.275650638,0.531376938,2257.58709,4443.764322,6975.245397,5925.298696,3107.424467,-0.14250906,0.502022815,0.57491862,-0.257121692,-0.476897133
300579.SZ,0.22439057,0.097135508,0.10608737,0.117064229,0.143901499,2728.8,6996.6,7119,7290,6515.1,-0.237553067,1.577316887,0.019732699,0.026887484,-0.103734346
300580.SZ,0.532403431,0.505907805,0.448705778,0.38071938,0.574136036,2600,3004,4062,5108.275577,3724.306429,-0.396522539,0.167978308,0.363961185,0.274233481,-0.264750587
300581.SZ,0.300006142,0.249778939,0.092598426,0.096148171,0.181251949,2085.1664,2646.8216,7737.788,7753.93344,5669.36427,-0.246455407,0.276465898,1.934827709,0.00208657,-0.301435407
300582.SZ,0.473855694,0.451983095,0.357166832,0.223007855,0.445087401,2020.871112,2350.26,3444.01332,6415.096325,3740.601429,-0.430510625,0.19032028,0.473502949,0.877086207,-0.41409644
300583.SZ,0.505125006,0.495536485,0.648989544,0.635713638,0.705921125,3579.824311,3699.135451,2531.641379,2646.993354,2436.753907,-0.189522927,0.039849412,-0.312284149,0.0475382,-0.075933833
300584.SZ,0.200540672,0.193561304,0.276061902,0.395969703,0.246005796,2896.8,3379.2,2462.4,2400,3864,0.1214716,0.176560729,-0.263801278,-0.018908382,0.621753
300585.SZ,0.31970676,0.181158478,0.244247629,0.290431406,0.216541917,1430.02028,2697.6,2193.6,2405.822221,3319.555553,-0.523747346,0.907239819,-0.18683274,0.025528811,0.379800853
300586.SZ,0.243315258,0.136334261,0.177277541,0.178155861,0.175107743,2484,5100,4254.48,7164.31051,9179.538743,0.012484351,1.053140097,-0.162319671,0.464094319,0.281112738
